fish_table_id,fish_indiv,distance_m,date,site,anem_table_id,fish_obs_time,fish_spp,size,color,sex,fin_id,sample_id,tag_id,recap
11547,2597,5.89316560168662,2018-03-29,Visca,11098,09:19:00,APCL,9.3,O,M,NA,NA,982000411818573,Y
5,2597,5.014000274021173,2017-05-12,Visca,8243,10:21:00,APCL,9,O,M,2,APCL17_002,NA,N
1407,2597,5.014000274021173,2017-06-08,Visca,8816,09:05:00,APCL,8.8,O,M,526,APCL17_526,982000411818573,N
7,2598,4.169730713037168,2017-05-13,Wangag,8113,11:05:00,APCL,7.9,O,M,4,APCL17_004,NA,N
11867,2598,4.169730713037168,2018-03-08,Wangag,11286,15:20:00,APCL,8.6,YP,F,81,APCL18_081,982126052951042,N
11155,2598,4.169730713037168,2018-04-01,Wangag,10739,14:13:00,APCL,8.7,YP,F,NA,NA,982126052951042,Y
7,2598,3.191228609690736,2017-05-13,Wangag,8113,11:05:00,APCL,7.9,O,M,4,APCL17_004,NA,N
11867,2598,3.191228609690736,2018-03-08,Wangag,11286,15:20:00,APCL,8.6,YP,F,81,APCL18_081,982126052951042,N
1161,2642,21.51196804837678,2017-06-04,Sitio Baybayon,8709,11:38:00,APCL,5.7,YR,J,411,APCL17_411,NA,N
11629,2642,21.51196804837678,2018-03-18,Sitio Baybayon,11042,11:30:00,APCL,8.4,O,M,386,APCL18_386,986112100164337,N
5915,2602,3.851387226653943,2015-05-30,Palanas,6366,NA,APCL,9,YP,F,403040,APCL15_403040,985153000403040,N
281,2602,3.851387226653943,2017-05-18,Palanas,8213,14:32:00,APCL,11.6,YP,F,102,APCL17_102,986112100172132,N
5901,2603,9.563173479731056,2015-05-30,Palanas,6355,NA,APCL,10.4,O,M,404060,APCL15_404060,985153000404060,N
276,2603,9.563173479731056,2017-05-18,Palanas,9031,12:24:00,APCL,11,O,M,97,APCL17_097,982000411818511,N
5877,2604,33.83929753355373,2015-05-30,Palanas,6343,NA,APCL,8.4,O,M,407137,APCL15_407137,985153000407137,N
167,2604,33.83929753355373,2017-05-15,Palanas,8155,11:16:00,APCL,12,YP,F,55,APCL17_055,982000411818517,N
6420,2605,50.49756202745693,2015-06-11,Tamakin Dacot,6665,NA,APCL,9.4,O,M,405034,APCL15_405034,985153000405034,N
1458,2605,50.49756202745693,2017-06-09,Tamakin Dacot,8848,12:19:00,APCL,12.1,YP,F,542,APCL17_542,986112100172244,N
7044,2607,2.596318175595275,2016-05-14,Palanas,6928,NA,APCL,8.3,O,M,85,APCL16_085,985153000401772,N
8343,2607,2.596318175595275,2016-06-14,Palanas,8021,NA,APCL,9.4,O,M,781,APCL16_781,986112100172156,N
5928,2608,4.684588694201917,2015-05-31,Wangag,6374,NA,APCL,7.2,O,M,404545,APCL15_404545,985153000404545,N
1627,2608,4.684588694201917,2017-06-11,Wangag,8930,10:39:00,APCL,10.1,O,M,591,APCL17_591,982000411818502,N
12543,2711,14.982142284401668,2018-03-04,Palanas,11447,14:06:00,APCL,7.7,O,M,20,APCL18_020,986112100173129,N
358,2711,14.982142284401668,2017-05-19,Palanas,8246,11:34:00,APCL,5.9,YP,J,119,APCL17_119,NA,N
12353,2754,70.76639477455689,2018-03-08,Wangag,11308,14:12:00,APCL,8,O,M,70,APCL18_070,986112100175079,N
103,2754,70.76639477455689,2017-05-14,Wangag,8137,10:36:00,APCL,6.6,O,M,29,APCL17_029,982000411818490,N
12297,2615,4.901755256823115,2018-03-09,Wangag,11267,10:08:00,APCL,10.5,O,M,89,APCL18_089,982126052697397,N
5949,2615,4.901755256823115,2015-05-31,Wangag,6390,NA,APCL,9.9,O,M,405360,APCL15_405360,985153000405360,N
7512,2615,4.901755256823115,2016-05-21,Wangag,7265,10:45:00,APCL,9.9,O,M,246,APCL16_246,985153000405647,N
1589,2615,4.901755256823115,2017-06-11,Wangag,8918,09:47:00,APCL,10.1,O,M,582,APCL17_582,982000411818457,N
12297,2615,5.392066963862381,2018-03-09,Wangag,11267,10:08:00,APCL,10.5,O,M,89,APCL18_089,982126052697397,N
5949,2615,5.392066963862381,2015-05-31,Wangag,6390,NA,APCL,9.9,O,M,405360,APCL15_405360,985153000405360,N
7512,2615,5.392066963862381,2016-05-21,Wangag,7265,10:45:00,APCL,9.9,O,M,246,APCL16_246,985153000405647,N
12297,2615,6.060639368509639,2018-03-09,Wangag,11267,10:08:00,APCL,10.5,O,M,89,APCL18_089,982126052697397,N
5949,2615,6.060639368509639,2015-05-31,Wangag,6390,NA,APCL,9.9,O,M,405360,APCL15_405360,985153000405360,N
6281,2616,8.645266386920815,2015-06-07,Elementary School,6605,NA,APCL,9.4,O,M,355246,APCL15_355246,985153000355246,N
7594,2616,8.645266386920815,2016-05-26,Elementary School,7319,NA,APCL,10.6,O,M,287,APCL16_287,985153000404325,N
587,2616,8.645266386920815,2017-05-23,Elementary School,8426,09:30:00,APCL,10.9,O,M,198,APCL17_198,986112100164349,N
6281,2616,3.6926121455960286,2015-06-07,Elementary School,6605,NA,APCL,9.4,O,M,355246,APCL15_355246,985153000355246,N
7594,2616,3.6926121455960286,2016-05-26,Elementary School,7319,NA,APCL,10.6,O,M,287,APCL16_287,985153000404325,N
8207,2617,2.700420737343224,2016-06-07,Sitio Baybayon,7943,NA,APCL,6.4,YR,J,711,APCL16_711,985153000354530,N
1012,2617,2.700420737343224,2017-06-02,Sitio Baybayon,8639,12:41:00,APCL,8.4,O,M,360,APCL17_360,986112100165105,N
11889,2617,2.700420737343224,2018-04-09,Sitio Baybayon,11357,14:01:00,APCL,8.9,O,M,NA,NA,986112100165105,Y
11581,2617,2.700420737343224,2018-03-18,Sitio Baybayon,11213,13:36:00,APCL,8.9,O,M,NA,NA,986112100165105,Y
8207,2617,1.5316599886693882,2016-06-07,Sitio Baybayon,7943,NA,APCL,6.4,YR,J,711,APCL16_711,985153000354530,N
1012,2617,1.5316599886693882,2017-06-02,Sitio Baybayon,8639,12:41:00,APCL,8.4,O,M,360,APCL17_360,986112100165105,N
11889,2617,1.5316599886693882,2018-04-09,Sitio Baybayon,11357,14:01:00,APCL,8.9,O,M,NA,NA,986112100165105,Y
8207,2617,3.6000118175511187,2016-06-07,Sitio Baybayon,7943,NA,APCL,6.4,YR,J,711,APCL16_711,985153000354530,N
1012,2617,3.6000118175511187,2017-06-02,Sitio Baybayon,8639,12:41:00,APCL,8.4,O,M,360,APCL17_360,986112100165105,N
8280,2618,16.351009884104815,2016-06-07,Sitio Baybayon,7987,NA,APCL,6.4,YR,J,746,APCL16_746,985153000369998,N
1083,2618,16.351009884104815,2017-06-02,Sitio Baybayon,8661,14:06:00,APCL,8.9,O,M,379,APCL17_379,986112100172314,N
8254,2619,9.954441105506254,2016-06-07,Sitio Baybayon,7976,NA,APCL,8,YP,F,736,APCL16_736,985153000363320,N
1080,2619,9.954441105506254,2017-06-02,Sitio Baybayon,8659,13:52:00,APCL,9.1,YP,F,376,APCL17_376,986112100165483,N
12354,2619,9.954441105506254,2018-03-18,Sitio Baybayon,11046,14:31:00,APCL,9.6,YP,F,NA,NA,986112100165483,Y
11070,2619,9.954441105506254,2018-04-09,Sitio Baybayon,10487,13:23:00,APCL,9.9,YP,F,NA,NA,986112100165483,Y
8254,2619,3.6916080892523886,2016-06-07,Sitio Baybayon,7976,NA,APCL,8,YP,F,736,APCL16_736,985153000363320,N
1080,2619,3.6916080892523886,2017-06-02,Sitio Baybayon,8659,13:52:00,APCL,9.1,YP,F,376,APCL17_376,986112100165483,N
12354,2619,3.6916080892523886,2018-03-18,Sitio Baybayon,11046,14:31:00,APCL,9.6,YP,F,NA,NA,986112100165483,Y
8254,2619,5.856138147027925,2016-06-07,Sitio Baybayon,7976,NA,APCL,8,YP,F,736,APCL16_736,985153000363320,N
1080,2619,5.856138147027925,2017-06-02,Sitio Baybayon,8659,13:52:00,APCL,9.1,YP,F,376,APCL17_376,986112100165483,N
8170,2620,12.091899015224467,2016-06-07,Sitio Baybayon,7926,NA,APCL,7.9,O,M,690,APCL16_690,985153000372398,N
1119,2620,12.091899015224467,2017-06-04,Sitio Baybayon,8695,10:50:00,APCL,8.8,YP,F,401,APCL17_401,982000411818567,N
11060,2620,12.091899015224467,2018-04-09,Sitio Baybayon,11439,14:52:00,APCL,9.4,YP,F,NA,NA,982000411818567,Y
12459,2620,12.091899015224467,2018-03-18,Sitio Baybayon,11428,10:59:00,APCL,9.1,YP,F,NA,NA,982000411818567,Y
8170,2620,10.182408632742582,2016-06-07,Sitio Baybayon,7926,NA,APCL,7.9,O,M,690,APCL16_690,985153000372398,N
1119,2620,10.182408632742582,2017-06-04,Sitio Baybayon,8695,10:50:00,APCL,8.8,YP,F,401,APCL17_401,982000411818567,N
11060,2620,10.182408632742582,2018-04-09,Sitio Baybayon,11439,14:52:00,APCL,9.4,YP,F,NA,NA,982000411818567,Y
8170,2620,5.0195247840147905,2016-06-07,Sitio Baybayon,7926,NA,APCL,7.9,O,M,690,APCL16_690,985153000372398,N
1119,2620,5.0195247840147905,2017-06-04,Sitio Baybayon,8695,10:50:00,APCL,8.8,YP,F,401,APCL17_401,982000411818567,N
5918,2622,121.69729751319818,2015-05-30,Palanas,6367,NA,APCL,7.2,O,M,400235,APCL15_400235,985153000400235,N
8361,2622,121.69729751319818,2016-06-14,Palanas,8034,NA,APCL,9,O,M,792,APCL16_792,986112100175245,N
189,2622,121.69729751319818,2017-05-15,Palanas,8168,14:17:00,APCL,10.2,O,M,70,APCL17_070,982000411818449,N
5918,2622,4.644332086697075,2015-05-30,Palanas,6367,NA,APCL,7.2,O,M,400235,APCL15_400235,985153000400235,N
8361,2622,4.644332086697075,2016-06-14,Palanas,8034,NA,APCL,9,O,M,792,APCL16_792,986112100175245,N
6575,2623,1.9309662270767078,2015-06-14,Sitio Baybayon,6733,NA,APCL,6.1,YR,J,371560,APCL15_371560,985153000371560,N
1296,2623,1.9309662270767078,2017-06-05,Sitio Baybayon,8773,15:12:00,APCL,9.3,O,M,479,APCL17_479,982000411818629,N
12001,2623,1.9309662270767078,2018-03-12,Sitio Baybayon,11068,11:18:00,APCL,10.1,YP,F,NA,NA,982000411818629,Y
6575,2623,2.785438263856121,2015-06-14,Sitio Baybayon,6733,NA,APCL,6.1,YR,J,371560,APCL15_371560,985153000371560,N
1296,2623,2.785438263856121,2017-06-05,Sitio Baybayon,8773,15:12:00,APCL,9.3,O,M,479,APCL17_479,982000411818629,N
5825,2624,3.7576599270626887,2015-05-29,Palanas,6316,NA,APCL,9.2,O,M,374268,APCL15_374268,985153000374268,N
8356,2624,3.7576599270626887,2016-06-14,Palanas,8031,NA,APCL,9.4,YP,F,787,APCL16_787,986112100168109,N
410,2624,3.7576599270626887,2017-05-19,Palanas,8264,13:49:00,APCL,10,YP,F,127,APCL17_127,982000411818624,N
5825,2624,8.158876944526991,2015-05-29,Palanas,6316,NA,APCL,9.2,O,M,374268,APCL15_374268,985153000374268,N
8356,2624,8.158876944526991,2016-06-14,Palanas,8031,NA,APCL,9.4,YP,F,787,APCL16_787,986112100168109,N
7588,2668,1.7499591105790158,2016-05-26,Elementary School,7318,NA,APCL,8,YP,F,284,APCL16_284,985153000402617,N
592,2668,1.7499591105790158,2017-05-23,Elementary School,8428,10:16:00,APCL,8.6,YP,F,203,APCL17_203,986112100172689,N
6276,2668,1.7499591105790158,2015-06-07,Elementary School,6602,NA,APCL,5.1,YP,J,103,APCL15_103,NA,NA
7588,2668,4.633878003390384,2016-05-26,Elementary School,7318,NA,APCL,8,YP,F,284,APCL16_284,985153000402617,N
592,2668,4.633878003390384,2017-05-23,Elementary School,8428,10:16:00,APCL,8.6,YP,F,203,APCL17_203,986112100172689,N
8332,2692,10.449306910694194,2016-06-14,Palanas,8009,NA,APCL,10,O,M,777,APCL16_777,986112100169944,N
203,2692,10.449306910694194,2017-05-16,Palanas,8172,10:09:00,APCL,10.8,O,M,78,APCL17_078,986112100164287,N
12327,2692,10.449306910694194,2018-03-31,Palanas,11337,09:51:00,APCL,11.5,O,M,NA,NA,986112100164287,Y
12430,2692,10.449306910694194,2018-03-07,Palanas,11363,11:31:00,APCL,10.9,O,M,NA,NA,986112100164287,Y
8332,2692,11.853317859391119,2016-06-14,Palanas,8009,NA,APCL,10,O,M,777,APCL16_777,986112100169944,N
203,2692,11.853317859391119,2017-05-16,Palanas,8172,10:09:00,APCL,10.8,O,M,78,APCL17_078,986112100164287,N
12327,2692,11.853317859391119,2018-03-31,Palanas,11337,09:51:00,APCL,11.5,O,M,NA,NA,986112100164287,Y
8332,2692,11.677949490914202,2016-06-14,Palanas,8009,NA,APCL,10,O,M,777,APCL16_777,986112100169944,N
203,2692,11.677949490914202,2017-05-16,Palanas,8172,10:09:00,APCL,10.8,O,M,78,APCL17_078,986112100164287,N
8342,2707,20.38697899004018,2016-06-14,Palanas,8020,NA,APCL,8.2,O,M,780,APCL16_780,986112100164430,N
2308,2707,20.38697899004018,2017-06-11,Palanas,8956,13:34:00,APCL,10.5,O,M,608,APCL17_608,986112100164932,N
7521,2704,17.43920410598347,2016-05-21,Wangag,7271,NA,APCL,9.4,O,M,252,APCL16_252,985153000400801,N
1631,2704,17.43920410598347,2017-06-11,Wangag,8936,10:48:00,APCL,9.9,O,M,593,APCL17_593,982000411818551,N
7534,2706,3.796167271993527,2016-05-21,Wangag,7289,NA,APCL,8.7,YP,F,258,APCL16_258,985153000399724,N
1643,2706,3.796167271993527,2017-06-11,Wangag,8940,11:11:00,APCL,9.5,YP,F,597,APCL17_597,982000411818726,N
8074,2672,6.268882407130391,2016-06-05,Wangag,7810,NA,APCL,7.6,O,M,603,APCL16_603,985153000367965,N
840,2672,6.268882407130391,2017-05-30,Wangag,8522,09:26:00,APCL,8.6,YP,F,306,APCL17_306,982000411818635,N
8066,2640,10.956274171529088,2016-06-05,Wangag,7804,NA,APCL,5.4,YR,J,596,APCL16_596,985153000403652,N
852,2640,10.956274171529088,2017-05-30,Wangag,8534,10:06:00,APCL,7.3,O,M,314,APCL17_314,982000411818607,N
12225,2640,10.956274171529088,2018-03-10,Wangag,11133,16:12:00,APCL,9,O,M,NA,NA,982000411818607,Y
11441,2640,10.956274171529088,2018-03-21,Wangag,10713,11:34:00,APCL,8.8,O,M,NA,NA,982000411818607,Y
8066,2640,2.418904255864814,2016-06-05,Wangag,7804,NA,APCL,5.4,YR,J,596,APCL16_596,985153000403652,N
852,2640,2.418904255864814,2017-05-30,Wangag,8534,10:06:00,APCL,7.3,O,M,314,APCL17_314,982000411818607,N
12225,2640,2.418904255864814,2018-03-10,Wangag,11133,16:12:00,APCL,9,O,M,NA,NA,982000411818607,Y
8066,2640,4.22061958380438,2016-06-05,Wangag,7804,NA,APCL,5.4,YR,J,596,APCL16_596,985153000403652,N
852,2640,4.22061958380438,2017-05-30,Wangag,8534,10:06:00,APCL,7.3,O,M,314,APCL17_314,982000411818607,N
11371,2647,11.99420424731789,2018-03-23,Tamakin Dacot,11235,10:17:00,APCL,9.2,O,M,517,APCL18_517,982000411818703,N
665,2647,11.99420424731789,2017-05-27,Tamakin Dacot,8449,10:05:00,APCL,7.4,O,M,237,APCL17_237,986112100163513,N
12516,2648,4.686301661489277,2018-03-23,Tamakin Dacot,10657,10:29:00,APCL,10.2,O,M,519,APCL18_519,982126052951227,N
1475,2648,4.686301661489277,2017-06-09,Tamakin Dacot,8853,13:08:00,APCL,5.5,YP,F,547,APCL17_547,NA,N
11981,2650,6.052504892457796,2018-03-12,Sitio Baybayon,11067,11:50:00,APCL,9.8,YP,F,208,APCL18_208,986112100166965,N
1257,2650,6.052504892457796,2017-06-05,Sitio Baybayon,8757,12:47:00,APCL,7.5,O,M,461,APCL17_461,986112100169753,N
12367,2651,4.190117615874111,2018-03-11,Sitio Baybayon,11117,11:57:00,APCL,9.4,O,M,173,APCL18_173,982126052697432,N
1190,2651,4.190117615874111,2017-06-04,Sitio Baybayon,8721,15:09:00,APCL,6.7,O,M,432,APCL17_432,NA,N
11081,2651,4.190117615874111,2018-04-09,Sitio Baybayon,11461,10:24:00,APCL,9.4,O,M,NA,NA,982126052697432,Y
12367,2651,9.140233805351023,2018-03-11,Sitio Baybayon,11117,11:57:00,APCL,9.4,O,M,173,APCL18_173,982126052697432,N
1190,2651,9.140233805351023,2017-06-04,Sitio Baybayon,8721,15:09:00,APCL,6.7,O,M,432,APCL17_432,NA,N
12214,2696,4.344671826842487,2018-03-15,Haina,10955,14:14:00,APCL,9.5,YP,F,298,APCL18_298,982126052951054,N
1523,2696,4.344671826842487,2017-06-10,Haina,8887,14:25:00,APCL,9.3,O,M,568,APCL17_568,986112100174439,N
12587,2655,41.95182669121967,2018-03-26,Elementary School,10609,10:29:00,APCL,10.1,YP,F,576,APCL18_576,982126052951280,N
602,2655,41.95182669121967,2017-05-23,Elementary School,8432,12:58:00,APCL,9.1,YP,F,209,APCL17_209,986112100165689,N
12092,2656,31.714431918476464,2018-03-29,Visca,10603,10:01:00,APCL,9.4,O,M,589,APCL18_589,982126052951259,N
659,2656,31.714431918476464,2017-05-25,Visca,8446,13:08:00,APCL,8.7,O,M,234,APCL17_234,986112100168430,N
1015,2712,5.04698385201879,2017-06-02,Sitio Baybayon,8639,12:47:00,APCL,8.5,YP,F,361,APCL17_361,986112100164613,N
8201,2712,5.04698385201879,2016-06-07,Sitio Baybayon,7942,NA,APCL,7.3,YP,J,705,APCL16_705,985153000371359,N
11066,2712,5.04698385201879,2018-04-09,Sitio Baybayon,11357,14:00:00,APCL,8.9,YP,F,NA,NA,986112100164613,Y
11579,2712,5.04698385201879,2018-03-18,Sitio Baybayon,11213,13:38:00,APCL,9,YP,F,NA,NA,986112100164613,Y
1015,2712,2.54150599552106,2017-06-02,Sitio Baybayon,8639,12:47:00,APCL,8.5,YP,F,361,APCL17_361,986112100164613,N
8201,2712,2.54150599552106,2016-06-07,Sitio Baybayon,7942,NA,APCL,7.3,YP,J,705,APCL16_705,985153000371359,N
11066,2712,2.54150599552106,2018-04-09,Sitio Baybayon,11357,14:00:00,APCL,8.9,YP,F,NA,NA,986112100164613,Y
1015,2712,4.3496016871372465,2017-06-02,Sitio Baybayon,8639,12:47:00,APCL,8.5,YP,F,361,APCL17_361,986112100164613,N
8201,2712,4.3496016871372465,2016-06-07,Sitio Baybayon,7942,NA,APCL,7.3,YP,J,705,APCL16_705,985153000371359,N
1457,2750,43.084011605970744,2017-06-09,Tamakin Dacot,8846,12:05:00,APCL,11,O,M,541,APCL17_541,986112100174415,N
8304,2750,43.084011605970744,2016-06-09,Tamakin Dacot,7995,NA,APCL,6.9,O,M,759,APCL16_759,NA,NA
15,2686,12.576035309566999,2017-05-13,Wangag,8118,11:55:00,APCL,8.8,O,M,9,APCL17_009,982000411818505,N
7444,2686,12.576035309566999,2016-05-21,Wangag,7170,NA,APCL,6.8,YP,J,217,APCL16_217,985153000401563,N
186,2720,21.82144225819085,2017-05-15,Palanas,8166,14:04:00,APCL,11.3,O,M,68,APCL17_068,982000411818506,N
5811,2720,21.82144225819085,2015-05-29,Palanas,6311,NA,APCL,6.9,YP,J,373338,APCL15_373338,985153000373338,N
1630,2703,8.096576178991745,2017-06-11,Wangag,8935,10:45:00,APCL,8.5,O,M,592,APCL17_592,986112100172396,N
7530,2703,8.096576178991745,2016-05-21,Wangag,7286,NA,APCL,7.4,YP,J,255,APCL16_255,985153000403237,N
1633,2705,3.5901892522182024,2017-06-11,Wangag,8939,11:04:00,APCL,8.1,O,M,595,APCL17_595,986112100174126,N
7536,2705,3.5901892522182024,2016-05-21,Wangag,7289,NA,APCL,6.9,O,J,260,APCL16_260,985153000350978,N
11410,2755,56.09127850290723,2018-03-22,Poroc Rose,10680,11:03:00,APCL,7.5,YP,F,499,APCL18_499,NA,NA
3240,2755,56.09127850290723,2017-06-12,Poroc Rose,8982,10:06:00,APCL,6.4,O,M,616,APCL17_616,986112100175647,N
521,2756,8.784107361049744,2017-05-21,Poroc Rose,8393,14:18:00,APCL,5.8,O,M,174,APCL17_174,NA,N
3270,2756,8.784107361049744,2017-06-12,Poroc Rose,8985,10:37:00,APCL,6.1,O,M,617,APCL17_617,982000411818545,N
8349,986112100164868,14.66691957772023,2016-06-14,Palanas,8026,NA,APCL,9,O,M,784,APCL16_784,986112100164868,N
11495,986112100164868,14.66691957772023,2018-03-04,Palanas,11452,13:41:00,APCL,10.1,YP,F,NA,NA,986112100164868,Y
375,986112100164868,14.66691957772023,2017-05-19,Palanas,8260,12:04:00,APCL,9.8,O,M,NA,NA,986112100164868,Y
393,986112100164868,14.66691957772023,2017-05-19,Palanas,8263,13:28:00,APCL,9.9,O,M,NA,NA,986112100164868,Y
8349,986112100164868,12.223925657826495,2016-06-14,Palanas,8026,NA,APCL,9,O,M,784,APCL16_784,986112100164868,N
11495,986112100164868,12.223925657826495,2018-03-04,Palanas,11452,13:41:00,APCL,10.1,YP,F,NA,NA,986112100164868,Y
375,986112100164868,12.223925657826495,2017-05-19,Palanas,8260,12:04:00,APCL,9.8,O,M,NA,NA,986112100164868,Y
8349,986112100164868,11.331489423333789,2016-06-14,Palanas,8026,NA,APCL,9,O,M,784,APCL16_784,986112100164868,N
11495,986112100164868,11.331489423333789,2018-03-04,Palanas,11452,13:41:00,APCL,10.1,YP,F,NA,NA,986112100164868,Y
8389,985153000403761,0.8521275991412439,2016-06-15,Cabatoan,8090,NA,APCL,6,YR,J,NA,NA,985153000403761,Y
7248,985153000403761,0.8521275991412439,2016-05-17,Cabatoan,7049,NA,APCL,6.2,W,J,138,APCL16_138,985153000403761,N
8200,985153000356731,4.170733068165322,2016-06-07,Sitio Baybayon,7942,NA,APCL,5.3,YR,J,704,APCL16_704,985153000356731,N
1009,985153000356731,4.170733068165322,2017-06-02,Sitio Baybayon,8638,12:30:00,APCL,8.3,O,M,NA,NA,985153000356731,Y
8057,985153000369925,14.808670275460992,2016-06-05,Wangag,7802,NA,APCL,7.3,O,M,587,APCL16_587,985153000369925,N
849,985153000369925,14.808670275460992,2017-05-30,Wangag,8533,10:01:00,APCL,8.8,O,M,NA,NA,985153000369925,Y
8017,985153000406299,3.5357933759564375,2016-06-05,Palanas,7779,NA,APCL,8.4,O,M,564,APCL16_564,985153000406299,N
12510,985153000406299,3.5357933759564375,2018-03-05,Palanas,11419,10:44:00,APCL,11,YP,F,NA,NA,985153000406299,Y
7345,985153000401769,19.146710112312867,2016-05-18,Haina,7121,NA,APCL,7,O,M,179,APCL16_179,985153000401769,N
12183,985153000401769,19.146710112312867,2018-03-14,Haina,10995,11:33:00,APCL,9,YP,F,NA,NA,985153000401769,Y
7313,985153000404088,29.291513012692803,2016-05-18,Haina,7105,NA,APCL,5.7,YR,J,170,APCL16_170,985153000404088,N
11639,985153000404088,29.291513012692803,2018-03-14,Haina,11008,10:05:00,APCL,7,O,M,NA,NA,985153000404088,Y
8388,985153000405499,2.212332683477303,2016-06-15,Cabatoan,8088,NA,APCL,7,O,M,NA,NA,985153000405499,Y
7255,985153000405499,2.212332683477303,2016-05-17,Cabatoan,7054,NA,APCL,7,O,M,140,APCL16_140,985153000405499,N
8345,986112100166148,5.536575916443908,2016-06-14,Palanas,8022,NA,APCL,10.5,YP,F,782,APCL16_782,986112100166148,N
11902,986112100166148,5.536575916443908,2018-03-17,Palanas,10940,11:05:00,APCL,10.8,YP,F,NA,NA,986112100166148,Y
8385,985153000404499,2.0233444764006308,2016-06-15,Cabatoan,8086,NA,APCL,6,YR,J,NA,NA,985153000404499,Y
7258,985153000404499,2.0233444764006308,2016-05-17,Cabatoan,7060,NA,APCL,6.3,YR,J,141,APCL16_141,985153000404499,N
8257,985153000370198,2.133781701832815,2016-06-07,Sitio Baybayon,7977,NA,APCL,9.8,O,M,734,APCL16_734,985153000370198,N
11570,985153000370198,2.133781701832815,2018-03-18,Sitio Baybayon,10797,14:09:00,APCL,10.7,O,M,NA,NA,985153000370198,Y
1060,985153000370198,2.133781701832815,2017-06-02,Sitio Baybayon,9036,13:43:00,APCL,10.4,O,M,NA,NA,985153000370198,Y
8257,985153000370198,5.780773271122084,2016-06-07,Sitio Baybayon,7977,NA,APCL,9.8,O,M,734,APCL16_734,985153000370198,N
11570,985153000370198,5.780773271122084,2018-03-18,Sitio Baybayon,10797,14:09:00,APCL,10.7,O,M,NA,NA,985153000370198,Y
8185,985153000355839,2.3989683657011662,2016-06-07,Sitio Baybayon,7935,NA,APCL,7.9,O,M,699,APCL16_699,985153000355839,N
1154,985153000355839,2.3989683657011662,2017-06-04,Sitio Baybayon,8706,11:30:00,APCL,8.6,O,M,NA,NA,985153000355839,Y
5803,985153000375914,16.349625615907982,2015-05-29,Palanas,6307,NA,APCL,8.8,O,M,375914,APCL15_375914,985153000375914,N
8331,985153000375914,16.349625615907982,2016-06-14,Palanas,8009,NA,APCL,9,YP,F,NA,NA,985153000375914,Y
11596,985153000375914,16.349625615907982,2018-03-31,Palanas,11337,09:53:00,APCL,11.6,YP,F,NA,NA,985153000375914,Y
12280,985153000375914,16.349625615907982,2018-03-07,Palanas,11363,11:27:00,APCL,11.7,YP,F,43,APCL18_043,985153000375914,Y
220,985153000375914,16.349625615907982,2017-05-16,Palanas,8172,11:02:00,APCL,11.3,YP,F,NA,NA,985153000375914,Y
226,985153000375914,16.349625615907982,2017-05-16,Palanas,8172,11:20:00,APCL,11.3,YP,F,NA,NA,985153000375914,Y
5803,985153000375914,14.802632700401707,2015-05-29,Palanas,6307,NA,APCL,8.8,O,M,375914,APCL15_375914,985153000375914,N
8331,985153000375914,14.802632700401707,2016-06-14,Palanas,8009,NA,APCL,9,YP,F,NA,NA,985153000375914,Y
11596,985153000375914,14.802632700401707,2018-03-31,Palanas,11337,09:53:00,APCL,11.6,YP,F,NA,NA,985153000375914,Y
12280,985153000375914,14.802632700401707,2018-03-07,Palanas,11363,11:27:00,APCL,11.7,YP,F,43,APCL18_043,985153000375914,Y
220,985153000375914,14.802632700401707,2017-05-16,Palanas,8172,11:02:00,APCL,11.3,YP,F,NA,NA,985153000375914,Y
5803,985153000375914,4.263936334705595,2015-05-29,Palanas,6307,NA,APCL,8.8,O,M,375914,APCL15_375914,985153000375914,N
8331,985153000375914,4.263936334705595,2016-06-14,Palanas,8009,NA,APCL,9,YP,F,NA,NA,985153000375914,Y
11596,985153000375914,4.263936334705595,2018-03-31,Palanas,11337,09:53:00,APCL,11.6,YP,F,NA,NA,985153000375914,Y
12280,985153000375914,4.263936334705595,2018-03-07,Palanas,11363,11:27:00,APCL,11.7,YP,F,43,APCL18_043,985153000375914,Y
5803,985153000375914,11.066300219436208,2015-05-29,Palanas,6307,NA,APCL,8.8,O,M,375914,APCL15_375914,985153000375914,N
8331,985153000375914,11.066300219436208,2016-06-14,Palanas,8009,NA,APCL,9,YP,F,NA,NA,985153000375914,Y
11596,985153000375914,11.066300219436208,2018-03-31,Palanas,11337,09:53:00,APCL,11.6,YP,F,NA,NA,985153000375914,Y
5803,985153000375914,3.0566373195974337,2015-05-29,Palanas,6307,NA,APCL,8.8,O,M,375914,APCL15_375914,985153000375914,N
8331,985153000375914,3.0566373195974337,2016-06-14,Palanas,8009,NA,APCL,9,YP,F,NA,NA,985153000375914,Y
8350,985153000407303,38.044821128943994,2016-06-14,Palanas,8027,NA,APCL,9.5,O,M,NA,NA,985153000407303,Y
7096,985153000407303,38.044821128943994,2016-05-15,Palanas,6961,NA,APCL,9.5,O,M,96,APCL16_096,985153000407303,N
11960,985153000407303,38.044821128943994,2018-03-17,Palanas,10865,11:53:00,APCL,11.9,YP,F,NA,NA,985153000407303,Y
8350,985153000407303,18.098912647920205,2016-06-14,Palanas,8027,NA,APCL,9.5,O,M,NA,NA,985153000407303,Y
7096,985153000407303,18.098912647920205,2016-05-15,Palanas,6961,NA,APCL,9.5,O,M,96,APCL16_096,985153000407303,N
